Datum,Bundesland,Bundesland_Id,Altersgruppe,fixierte_7T_Hospitalisierung_Faelle,aktualisierte_7T_Hospitalisierung_Faelle,PS_adjustierte_7T_Hospitalisierung_Faelle,UG_PI_adjustierte_7T_Hospitalisierung_Faelle,OG_PI_adjustierte_7T_Hospitalisierung_Faelle,Bevoelkerung,fixierte_7T_Hospitalisierung_Inzidenz,aktualisierte_7T_Hospitalisierung_Inzidenz,PS_adjustierte_7T_Hospitalisierung_Inzidenz,UG_PI_adjustierte_7T_Hospitalisierung_Inzidenz,OG_PI_adjustierte_7T_Hospitalisierung_Inzidenz
2022-07-14,Bundesgebiet,00,00+,4250,5263,NA,NA,NA,83155031,5.11,6.33,NA,NA,NA
2022-07-13,Bundesgebiet,00,00+,4948,6056,NA,NA,NA,83155031,5.95,7.28,NA,NA,NA
2022-07-12,Bundesgebiet,00,00+,4681,6496,NA,NA,NA,83155031,5.63,7.81,NA,NA,NA
2022-07-11,Bundesgebiet,00,00+,4629,6599,8092,7882,8297,83155031,5.57,7.94,9.73,9.48,9.98
2022-07-10,Bundesgebiet,00,00+,4827,6648,8046,7847,8260,83155031,5.8,7.99,9.68,9.44,9.93
2022-07-09,Bundesgebiet,00,00+,5068,6676,7990,7786,8200,83155031,6.09,8.03,9.61,9.36,9.86
2022-07-08,Bundesgebiet,00,00+,5023,6713,7872,7677,8095,83155031,6.04,8.07,9.47,9.23,9.74
2022-07-07,Bundesgebiet,00,00+,4858,6713,7741,7561,7954,83155031,5.84,8.07,9.31,9.09,9.57
2022-07-06,Bundesgebiet,00,00+,4752,6686,7547,7372,7742,83155031,5.71,8.04,9.08,8.87,9.31
2022-07-05,Bundesgebiet,00,00+,4624,6712,7432,7276,7619,83155031,5.56,8.07,8.94,8.75,9.16
2022-07-04,Bundesgebiet,00,00+,4313,6774,7348,7207,7526,83155031,5.19,8.15,8.84,8.67,9.05
2022-07-03,Bundesgebiet,00,00+,4538,6767,7319,7181,7495,83155031,5.46,8.14,8.8,8.64,9.01
2022-07-02,Bundesgebiet,00,00+,4783,6770,7304,7168,7478,83155031,5.75,8.14,8.78,8.62,8.99
2022-07-01,Bundesgebiet,00,00+,4608,6772,7250,7123,7416,83155031,5.54,8.14,8.72,8.57,8.92
2022-06-30,Bundesgebiet,00,00+,4307,6775,7201,7083,7359,83155031,5.18,8.15,8.66,8.52,8.85
2022-06-29,Bundesgebiet,00,00+,4089,6635,7004,6897,7150,83155031,4.92,7.98,8.42,8.29,8.6
2022-06-28,Bundesgebiet,00,00+,3884,6538,6854,6758,6987,83155031,4.67,7.86,8.24,8.13,8.4
2022-06-27,Bundesgebiet,00,00+,3917,6413,6666,6583,6784,83155031,4.71,7.71,8.02,7.92,8.16
2022-06-26,Bundesgebiet,00,00+,4114,6372,6615,6535,6731,83155031,4.95,7.66,7.96,7.86,8.09
2022-06-25,Bundesgebiet,00,00+,4338,6360,6595,6517,6709,83155031,5.22,7.65,7.93,7.84,8.07
2022-06-24,Bundesgebiet,00,00+,4293,6325,6536,6463,6643,83155031,5.16,7.61,7.86,7.77,7.99
2022-06-23,Bundesgebiet,00,00+,3632,5698,5874,5811,5967,83155031,4.37,6.85,7.06,6.99,7.18
2022-06-22,Bundesgebiet,00,00+,3202,5456,5608,5552,5692,83155031,3.85,6.56,6.74,6.68,6.85
2022-06-21,Bundesgebiet,00,00+,2783,5133,5260,5211,5333,83155031,3.35,6.17,6.33,6.27,6.41
2022-06-20,Bundesgebiet,00,00+,2534,4627,4720,4683,4779,83155031,3.05,5.56,5.68,5.63,5.75
2022-06-19,Bundesgebiet,00,00+,2638,4566,4654,4619,4711,83155031,3.17,5.49,5.6,5.55,5.67
2022-06-18,Bundesgebiet,00,00+,2795,4492,4576,4542,4630,83155031,3.36,5.4,5.5,5.46,5.57
2022-06-17,Bundesgebiet,00,00+,2548,4159,4226,4198,4270,83155031,3.06,5,5.08,5.05,5.14
2022-06-16,Bundesgebiet,00,00+,2945,4466,4529,4504,4571,83155031,3.54,5.37,5.45,5.42,5.5
2022-06-15,Bundesgebiet,00,00+,2882,4470,4523,4502,4558,83155031,3.47,5.38,5.44,5.41,5.48
2022-06-14,Bundesgebiet,00,00+,2989,4708,4751,4734,4778,83155031,3.59,5.66,5.71,5.69,5.75
2022-06-13,Bundesgebiet,00,00+,2238,3761,3787,3777,3801,83155031,2.69,4.52,4.55,4.54,4.57
2022-06-12,Bundesgebiet,00,00+,2300,3699,3722,3713,3735,83155031,2.77,4.45,4.48,4.47,4.49
2022-06-11,Bundesgebiet,00,00+,2430,3671,3692,3684,3702,83155031,2.92,4.41,4.44,4.43,4.45
2022-06-10,Bundesgebiet,00,00+,2218,3529,3545,3539,3552,83155031,2.67,4.24,4.26,4.26,4.27
2022-06-09,Bundesgebiet,00,00+,1976,3313,3323,3319,3329,83155031,2.38,3.98,4,3.99,4
2022-06-08,Bundesgebiet,00,00+,1609,3022,3027,3025,3030,83155031,1.93,3.63,3.64,3.64,3.64
2022-06-07,Bundesgebiet,00,00+,1252,2451,2451,2451,2452,83155031,1.51,2.95,2.95,2.95,2.95
2022-06-06,Bundesgebiet,00,00+,1814,2935,2935,2935,2935,83155031,2.18,3.53,3.53,3.53,3.53
2022-06-05,Bundesgebiet,00,00+,1895,2925,2925,2925,2925,83155031,2.28,3.52,3.52,3.52,3.52
2022-06-04,Bundesgebiet,00,00+,1989,2877,2877,2877,2877,83155031,2.39,3.46,3.46,3.46,3.46
2022-06-03,Bundesgebiet,00,00+,2031,2875,2875,2875,2875,83155031,2.44,3.46,3.46,3.46,3.46
2022-06-02,Bundesgebiet,00,00+,1623,2512,2512,2512,2512,83155031,1.95,3.02,3.02,3.02,3.02
2022-06-01,Bundesgebiet,00,00+,1516,2446,2446,2446,2446,83155031,1.82,2.94,2.94,2.94,2.94
2022-05-31,Bundesgebiet,00,00+,1445,2439,2439,2439,2439,83155031,1.74,2.93,2.93,2.93,2.93
2022-05-30,Bundesgebiet,00,00+,1426,2489,2489,2489,2489,83155031,1.71,2.99,2.99,2.99,2.99
2022-05-29,Bundesgebiet,00,00+,1523,2507,2507,2507,2507,83155031,1.83,3.01,3.01,3.01,3.01
2022-05-28,Bundesgebiet,00,00+,1641,2578,2578,2578,2578,83155031,1.97,3.1,3.1,3.1,3.1
2022-05-27,Bundesgebiet,00,00+,1561,2556,2556,2556,2556,83155031,1.88,3.07,3.07,3.07,3.07
2022-05-26,Bundesgebiet,00,00+,2017,2977,2977,2977,2977,83155031,2.43,3.58,3.58,3.58,3.58
2022-05-25,Bundesgebiet,00,00+,2129,3168,3168,3168,3168,83155031,2.56,3.81,3.81,3.81,3.81
2022-05-24,Bundesgebiet,00,00+,2261,3369,3369,3369,3369,83155031,2.72,4.05,4.05,4.05,4.05
2022-05-23,Bundesgebiet,00,00+,2309,3596,3596,3596,3596,83155031,2.78,4.32,4.32,4.32,4.32
2022-05-22,Bundesgebiet,00,00+,2407,3617,3617,3617,3617,83155031,2.89,4.35,4.35,4.35,4.35
2022-05-21,Bundesgebiet,00,00+,2561,3650,3650,3650,3650,83155031,3.08,4.39,4.39,4.39,4.39
2022-05-20,Bundesgebiet,00,00+,2598,3836,3836,3836,3836,83155031,3.12,4.61,4.61,4.61,4.61
2022-05-19,Bundesgebiet,00,00+,2669,4026,4026,4026,4026,83155031,3.21,4.84,4.84,4.84,4.84
2022-05-18,Bundesgebiet,00,00+,2683,4159,4159,4159,4159,83155031,3.23,5,5,5,5
2022-05-17,Bundesgebiet,00,00+,2750,4346,4346,4346,4346,83155031,3.31,5.23,5.23,5.23,5.23
2022-05-16,Bundesgebiet,00,00+,2928,4588,4588,4588,4588,83155031,3.52,5.52,5.52,5.52,5.52
2022-05-15,Bundesgebiet,00,00+,3069,4615,4615,4615,4615,83155031,3.69,5.55,5.55,5.55,5.55
2022-05-14,Bundesgebiet,00,00+,3242,4676,4676,4676,4676,83155031,3.9,5.62,5.62,5.62,5.62
2022-05-13,Bundesgebiet,00,00+,3248,4780,4780,4780,4780,83155031,3.91,5.75,5.75,5.75,5.75
2022-05-12,Bundesgebiet,00,00+,3186,4931,4931,4931,4931,83155031,3.83,5.93,5.93,5.93,5.93
2022-05-11,Bundesgebiet,00,00+,3259,5104,5104,5104,5104,83155031,3.92,6.14,6.14,6.14,6.14
2022-05-10,Bundesgebiet,00,00+,3246,5242,5242,5242,5242,83155031,3.9,6.3,6.3,6.3,6.3
2022-05-09,Bundesgebiet,00,00+,3116,5201,5201,5201,5201,83155031,3.75,6.25,6.25,6.25,6.25
2022-05-08,Bundesgebiet,00,00+,3309,5295,5295,5295,5295,83155031,3.98,6.37,6.37,6.37,6.37
2022-05-07,Bundesgebiet,00,00+,3526,5363,5363,5363,5363,83155031,4.24,6.45,6.45,6.45,6.45
2022-05-06,Bundesgebiet,00,00+,3550,5498,5498,5498,5498,83155031,4.27,6.61,6.61,6.61,6.61
2022-05-05,Bundesgebiet,00,00+,3469,5556,5556,5556,5556,83155031,4.17,6.68,6.68,6.68,6.68
2022-05-04,Bundesgebiet,00,00+,3477,5685,5685,5685,5685,83155031,4.18,6.84,6.84,6.84,6.84
2022-05-03,Bundesgebiet,00,00+,3462,5809,5809,5809,5809,83155031,4.16,6.99,6.99,6.99,6.99
2022-05-02,Bundesgebiet,00,00+,3542,6153,6153,6153,6153,83155031,4.26,7.4,7.4,7.4,7.4
2022-05-01,Bundesgebiet,00,00+,3825,6271,6271,6271,6271,83155031,4.6,7.54,7.54,7.54,7.54
2022-04-30,Bundesgebiet,00,00+,4090,6388,6388,6388,6388,83155031,4.92,7.68,7.68,7.68,7.68
2022-04-29,Bundesgebiet,00,00+,4221,6664,6664,6664,6664,83155031,5.08,8.01,8.01,8.01,8.01
2022-04-28,Bundesgebiet,00,00+,4417,7042,7042,7042,7042,83155031,5.31,8.47,8.47,8.47,8.47
2022-04-27,Bundesgebiet,00,00+,4639,7592,7592,7592,7592,83155031,5.58,9.13,9.13,9.13,9.13
2022-04-26,Bundesgebiet,00,00+,5090,8387,8387,8387,8387,83155031,6.12,10.09,10.09,10.09,10.09
2022-04-25,Bundesgebiet,00,00+,4192,7414,7414,7414,7414,83155031,5.04,8.92,8.92,8.92,8.92
2022-04-24,Bundesgebiet,00,00+,4316,7390,7390,7390,7390,83155031,5.19,8.89,8.89,8.89,8.89
2022-04-23,Bundesgebiet,00,00+,4466,7407,7407,7407,7407,83155031,5.37,8.91,8.91,8.91,8.91
2022-04-22,Bundesgebiet,00,00+,3761,6764,6764,6764,6764,83155031,4.52,8.13,8.13,8.13,8.13
2022-04-21,Bundesgebiet,00,00+,3529,6834,6834,6834,6834,83155031,4.24,8.22,8.22,8.22,8.22
2022-04-20,Bundesgebiet,00,00+,3083,6633,6633,6633,6633,83155031,3.71,7.98,7.98,7.98,7.98
2022-04-19,Bundesgebiet,00,00+,2890,6322,6322,6322,6322,83155031,3.48,7.6,7.6,7.6,7.6
2022-04-18,Bundesgebiet,00,00+,4085,7589,7589,7589,7589,83155031,4.91,9.13,9.13,9.13,9.13
2022-04-17,Bundesgebiet,00,00+,4381,7739,7739,7739,7739,83155031,5.27,9.31,9.31,9.31,9.31
2022-04-16,Bundesgebiet,00,00+,4648,7891,7891,7891,7891,83155031,5.59,9.49,9.49,9.49,9.49
2022-04-15,Bundesgebiet,00,00+,5497,8750,8750,8750,8750,83155031,6.61,10.52,10.52,10.52,10.52
2022-04-14,Bundesgebiet,00,00+,5334,8844,8844,8844,8844,83155031,6.41,10.64,10.64,10.64,10.64
2022-04-13,Bundesgebiet,00,00+,5396,9130,9130,9130,9130,83155031,6.49,10.98,10.98,10.98,10.98
2022-04-12,Bundesgebiet,00,00+,5290,9274,9274,9274,9274,83155031,6.36,11.15,11.15,11.15,11.15
2022-04-11,Bundesgebiet,00,00+,5211,9309,9309,9309,9309,83155031,6.27,11.19,11.19,11.19,11.19
2022-04-10,Bundesgebiet,00,00+,5369,9301,9301,9301,9301,83155031,6.46,11.19,11.19,11.19,11.19
2022-04-09,Bundesgebiet,00,00+,5644,9367,9367,9367,9367,83155031,6.79,11.26,11.26,11.26,11.26
2022-04-08,Bundesgebiet,00,00+,5415,9411,9411,9411,9411,83155031,6.51,11.32,11.32,11.32,11.32
2022-04-07,Bundesgebiet,00,00+,5403,9671,9671,9671,9671,83155031,6.5,11.63,11.63,11.63,11.63
2022-04-06,Bundesgebiet,00,00+,5503,9886,9886,9886,9886,83155031,6.62,11.89,11.89,11.89,11.89
2022-04-05,Bundesgebiet,00,00+,5418,10264,10264,10264,10264,83155031,6.52,12.34,12.34,12.34,12.34
2022-04-04,Bundesgebiet,00,00+,5498,10531,10531,10531,10531,83155031,6.61,12.66,12.66,12.66,12.66
2022-04-03,Bundesgebiet,00,00+,5797,10723,10723,10723,10723,83155031,6.97,12.9,12.9,12.9,12.9
2022-04-02,Bundesgebiet,00,00+,6086,10984,10984,10984,10984,83155031,7.32,13.21,13.21,13.21,13.21
2022-04-01,Bundesgebiet,00,00+,6097,11386,11386,11386,11386,83155031,7.33,13.69,13.69,13.69,13.69
2022-03-31,Bundesgebiet,00,00+,5993,11553,11553,11553,11553,83155031,7.21,13.89,13.89,13.89,13.89
2022-03-30,Bundesgebiet,00,00+,5997,11754,11754,11754,11754,83155031,7.21,14.14,14.14,14.14,14.14
2022-03-29,Bundesgebiet,00,00+,5880,11879,11879,11879,11879,83155031,7.07,14.29,14.29,14.29,14.29
2022-03-28,Bundesgebiet,00,00+,5770,11894,11894,11894,11894,83155031,6.94,14.3,14.3,14.3,14.3
2022-03-27,Bundesgebiet,00,00+,5993,11900,11900,11900,11900,83155031,7.21,14.31,14.31,14.31,14.31
2022-03-26,Bundesgebiet,00,00+,6241,11864,11864,11864,11864,83155031,7.51,14.27,14.27,14.27,14.27
2022-03-25,Bundesgebiet,00,00+,6143,11915,11915,11915,11915,83155031,7.39,14.33,14.33,14.33,14.33
2022-03-24,Bundesgebiet,00,00+,6051,12038,12038,12038,12038,83155031,7.28,14.48,14.48,14.48,14.48
2022-03-23,Bundesgebiet,00,00+,6009,12084,12084,12084,12084,83155031,7.23,14.53,14.53,14.53,14.53
2022-03-22,Bundesgebiet,00,00+,5888,12075,12075,12075,12075,83155031,7.08,14.52,14.52,14.52,14.52
2022-03-21,Bundesgebiet,00,00+,6121,12179,12179,12179,12179,83155031,7.36,14.65,14.65,14.65,14.65
2022-03-20,Bundesgebiet,00,00+,6340,12255,12255,12255,12255,83155031,7.62,14.74,14.74,14.74,14.74
2022-03-19,Bundesgebiet,00,00+,6645,12358,12358,12358,12358,83155031,7.99,14.86,14.86,14.86,14.86
2022-03-18,Bundesgebiet,00,00+,6496,12281,12281,12281,12281,83155031,7.81,14.77,14.77,14.77,14.77
2022-03-17,Bundesgebiet,00,00+,6305,12150,12150,12150,12150,83155031,7.58,14.61,14.61,14.61,14.61
2022-03-16,Bundesgebiet,00,00+,6192,11947,11947,11947,11947,83155031,7.45,14.37,14.37,14.37,14.37
2022-03-15,Bundesgebiet,00,00+,5995,11732,11732,11732,11732,83155031,7.21,14.11,14.11,14.11,14.11
2022-03-14,Bundesgebiet,00,00+,5630,11255,11255,11255,11255,83155031,6.77,13.53,13.53,13.53,13.53
2022-03-13,Bundesgebiet,00,00+,5883,11133,11133,11133,11133,83155031,7.07,13.39,13.39,13.39,13.39
2022-03-12,Bundesgebiet,00,00+,6019,10964,10964,10964,10964,83155031,7.24,13.19,13.19,13.19,13.19
2022-03-11,Bundesgebiet,00,00+,5822,10706,10706,10706,10706,83155031,7,12.87,12.87,12.87,12.87
2022-03-10,Bundesgebiet,00,00+,5604,10450,10450,10450,10450,83155031,6.74,12.57,12.57,12.57,12.57
2022-03-09,Bundesgebiet,00,00+,5503,10208,10208,10208,10208,83155031,6.62,12.28,12.28,12.28,12.28
2022-03-08,Bundesgebiet,00,00+,5118,9842,9842,9842,9842,83155031,6.15,11.84,11.84,11.84,11.84
2022-03-07,Bundesgebiet,00,00+,5036,9650,9650,9650,9650,83155031,6.06,11.6,11.6,11.6,11.6
2022-03-06,Bundesgebiet,00,00+,5185,9590,9590,9590,9590,83155031,6.24,11.53,11.53,11.53,11.53
2022-03-05,Bundesgebiet,00,00+,5432,9638,9638,9638,9638,83155031,6.53,11.59,11.59,11.59,11.59
2022-03-04,Bundesgebiet,00,00+,5283,9599,9599,9599,9599,83155031,6.35,11.54,11.54,11.54,11.54
2022-03-03,Bundesgebiet,00,00+,5285,9546,9546,9546,9546,83155031,6.36,11.48,11.48,11.48,11.48
2022-03-02,Bundesgebiet,00,00+,5105,9579,9579,9579,9579,83155031,6.14,11.52,11.52,11.52,11.52
2022-03-01,Bundesgebiet,00,00+,4932,9698,9698,9698,9698,83155031,5.93,11.66,11.66,11.66,11.66
2022-02-28,Bundesgebiet,00,00+,5053,9912,9912,9912,9912,83155031,6.08,11.92,11.92,11.92,11.92
2022-02-27,Bundesgebiet,00,00+,5260,10007,10007,10007,10007,83155031,6.33,12.03,12.03,12.03,12.03
2022-02-26,Bundesgebiet,00,00+,5425,10022,10022,10022,10022,83155031,6.52,12.05,12.05,12.05,12.05
2022-02-25,Bundesgebiet,00,00+,5221,10099,10099,10099,10099,83155031,6.28,12.14,12.14,12.14,12.14
2022-02-24,Bundesgebiet,00,00+,5217,10238,10238,10238,10238,83155031,6.27,12.31,12.31,12.31,12.31
2022-02-23,Bundesgebiet,00,00+,5275,10314,10314,10314,10314,83155031,6.34,12.4,12.4,12.4,12.4
2022-02-22,Bundesgebiet,00,00+,5165,10415,10415,10415,10415,83155031,6.21,12.52,12.52,12.52,12.52
2022-02-21,Bundesgebiet,00,00+,5040,10336,10336,10336,10336,83155031,6.06,12.43,12.43,12.43,12.43
2022-02-20,Bundesgebiet,00,00+,5213,10293,10293,10293,10293,83155031,6.27,12.38,12.38,12.38,12.38
2022-02-19,Bundesgebiet,00,00+,5301,10220,10220,10220,10220,83155031,6.37,12.29,12.29,12.29,12.29
2022-02-18,Bundesgebiet,00,00+,5189,10231,10231,10231,10231,83155031,6.24,12.3,12.3,12.3,12.3
2022-02-17,Bundesgebiet,00,00+,4962,10170,10170,10170,10170,83155031,5.97,12.23,12.23,12.23,12.23
2022-02-16,Bundesgebiet,00,00+,5019,10145,10145,10145,10145,83155031,6.04,12.2,12.2,12.2,12.2
2022-02-15,Bundesgebiet,00,00+,4906,10213,10213,10213,10213,83155031,5.9,12.28,12.28,12.28,12.28
2022-02-14,Bundesgebiet,00,00+,4933,10313,10313,10313,10313,83155031,5.93,12.4,12.4,12.4,12.4
2022-02-13,Bundesgebiet,00,00+,5181,10371,10371,10371,10371,83155031,6.23,12.47,12.47,12.47,12.47
2022-02-12,Bundesgebiet,00,00+,5370,10457,10457,10457,10457,83155031,6.46,12.58,12.58,12.58,12.58
2022-02-11,Bundesgebiet,00,00+,5375,10520,10520,10520,10520,83155031,6.46,12.65,12.65,12.65,12.65
2022-02-10,Bundesgebiet,00,00+,5178,10612,10612,10612,10612,83155031,6.23,12.76,12.76,12.76,12.76
2022-02-09,Bundesgebiet,00,00+,5046,10574,10574,10574,10574,83155031,6.07,12.72,12.72,12.72,12.72
2022-02-08,Bundesgebiet,00,00+,4659,10276,10276,10276,10276,83155031,5.6,12.36,12.36,12.36,12.36
2022-02-07,Bundesgebiet,00,00+,4498,9975,9975,9975,9975,83155031,5.41,12,12,12,12
2022-02-06,Bundesgebiet,00,00+,4684,9882,9882,9882,9882,83155031,5.63,11.88,11.88,11.88,11.88
2022-02-05,Bundesgebiet,00,00+,4782,9772,9772,9772,9772,83155031,5.75,11.75,11.75,11.75,11.75
2022-02-04,Bundesgebiet,00,00+,4531,9474,9474,9474,9474,83155031,5.45,11.39,11.39,11.39,11.39
2022-02-03,Bundesgebiet,00,00+,4155,9028,9028,9028,9028,83155031,5,10.86,10.86,10.86,10.86
2022-02-02,Bundesgebiet,00,00+,3970,8625,8625,8625,8625,83155031,4.77,10.37,10.37,10.37,10.37
2022-02-01,Bundesgebiet,00,00+,3816,8373,8373,8373,8373,83155031,4.59,10.07,10.07,10.07,10.07
2022-01-31,Bundesgebiet,00,00+,3858,8262,8262,8262,8262,83155031,4.64,9.94,9.94,9.94,9.94
2022-01-30,Bundesgebiet,00,00+,3998,8225,8225,8225,8225,83155031,4.81,9.89,9.89,9.89,9.89
2022-01-29,Bundesgebiet,00,00+,3956,8049,8049,8049,8049,83155031,4.76,9.68,9.68,9.68,9.68
2022-01-28,Bundesgebiet,00,00+,3927,7899,7899,7899,7899,83155031,4.72,9.5,9.5,9.5,9.5
2022-01-27,Bundesgebiet,00,00+,3855,7688,7688,7688,7688,83155031,4.64,9.25,9.25,9.25,9.25
2022-01-26,Bundesgebiet,00,00+,3539,7524,7524,7524,7524,83155031,4.26,9.05,9.05,9.05,9.05
2022-01-25,Bundesgebiet,00,00+,3385,7185,7185,7185,7185,83155031,4.07,8.64,8.64,8.64,8.64
2022-01-24,Bundesgebiet,00,00+,3222,6859,6859,6859,6859,83155031,3.87,8.25,8.25,8.25,8.25
2022-01-23,Bundesgebiet,00,00+,3260,6651,6651,6651,6651,83155031,3.92,8,8,8,8
2022-01-22,Bundesgebiet,00,00+,3267,6518,6518,6518,6518,83155031,3.93,7.84,7.84,7.84,7.84
2022-01-21,Bundesgebiet,00,00+,3133,6173,6173,6173,6173,83155031,3.77,7.42,7.42,7.42,7.42
2022-01-20,Bundesgebiet,00,00+,2958,5897,5897,5897,5897,83155031,3.56,7.09,7.09,7.09,7.09
2022-01-19,Bundesgebiet,00,00+,2780,5592,5592,5592,5592,83155031,3.34,6.72,6.72,6.72,6.72
2022-01-18,Bundesgebiet,00,00+,2636,5344,5344,5344,5344,83155031,3.17,6.43,6.43,6.43,6.43
2022-01-17,Bundesgebiet,00,00+,2613,5170,5170,5170,5170,83155031,3.14,6.22,6.22,6.22,6.22
2022-01-16,Bundesgebiet,00,00+,2691,5124,5124,5124,5124,83155031,3.24,6.16,6.16,6.16,6.16
2022-01-15,Bundesgebiet,00,00+,2762,5068,5068,5068,5068,83155031,3.32,6.09,6.09,6.09,6.09
2022-01-14,Bundesgebiet,00,00+,2687,5007,5007,5007,5007,83155031,3.23,6.02,6.02,6.02,6.02
2022-01-13,Bundesgebiet,00,00+,2573,4918,4918,4918,4918,83155031,3.09,5.91,5.91,5.91,5.91
2022-01-12,Bundesgebiet,00,00+,2603,4977,4977,4977,4977,83155031,3.13,5.99,5.99,5.99,5.99
2022-01-11,Bundesgebiet,00,00+,2778,5187,5187,5187,5187,83155031,3.34,6.24,6.24,6.24,6.24
2022-01-10,Bundesgebiet,00,00+,2799,5296,5296,5296,5296,83155031,3.37,6.37,6.37,6.37,6.37
2022-01-09,Bundesgebiet,00,00+,2896,5351,5351,5351,5351,83155031,3.48,6.43,6.43,6.43,6.43
2022-01-08,Bundesgebiet,00,00+,2874,5232,5232,5232,5232,83155031,3.46,6.29,6.29,6.29,6.29
2022-01-07,Bundesgebiet,00,00+,2617,5024,5024,5024,5024,83155031,3.15,6.04,6.04,6.04,6.04
2022-01-06,Bundesgebiet,00,00+,2709,5248,5248,5248,5248,83155031,3.26,6.31,6.31,6.31,6.31
2022-01-05,Bundesgebiet,00,00+,2661,5319,5319,5319,5319,83155031,3.2,6.4,6.4,6.4,6.4
2022-01-04,Bundesgebiet,00,00+,2597,5376,5376,5376,5376,83155031,3.12,6.47,6.47,6.47,6.47
2022-01-03,Bundesgebiet,00,00+,2550,5333,5333,5333,5333,83155031,3.07,6.41,6.41,6.41,6.41
2022-01-02,Bundesgebiet,00,00+,2598,5330,5330,5330,5330,83155031,3.12,6.41,6.41,6.41,6.41
2022-01-01,Bundesgebiet,00,00+,2671,5332,5332,5332,5332,83155031,3.21,6.41,6.41,6.41,6.41
2021-12-31,Bundesgebiet,00,00+,2665,5282,5282,5282,5282,83155031,3.2,6.35,6.35,6.35,6.35
2021-12-30,Bundesgebiet,00,00+,2622,5277,5277,5277,5277,83155031,3.15,6.35,6.35,6.35,6.35
2021-12-29,Bundesgebiet,00,00+,2647,5301,5301,5301,5301,83155031,3.18,6.37,6.37,6.37,6.37
2021-12-28,Bundesgebiet,00,00+,2704,5414,5414,5414,5414,83155031,3.25,6.51,6.51,6.51,6.51
2021-12-27,Bundesgebiet,00,00+,2709,5510,5510,5510,5510,83155031,3.26,6.63,6.63,6.63,6.63
2021-12-26,Bundesgebiet,00,00+,2751,5601,5601,5601,5601,83155031,3.31,6.74,6.74,6.74,6.74
2021-12-25,Bundesgebiet,00,00+,3069,6017,6017,6017,6017,83155031,3.69,7.24,7.24,7.24,7.24
2021-12-24,Bundesgebiet,00,00+,3614,6647,6647,6647,6647,83155031,4.35,7.99,7.99,7.99,7.99
2021-12-23,Bundesgebiet,00,00+,3787,6956,6956,6956,6956,83155031,4.55,8.37,8.37,8.37,8.37
2021-12-22,Bundesgebiet,00,00+,3797,7345,7345,7345,7345,83155031,4.57,8.83,8.83,8.83,8.83
2021-12-21,Bundesgebiet,00,00+,3934,7734,7734,7734,7734,83155031,4.73,9.3,9.3,9.3,9.3
2021-12-20,Bundesgebiet,00,00+,3932,7971,7971,7971,7971,83155031,4.73,9.59,9.59,9.59,9.59
2021-12-19,Bundesgebiet,00,00+,4021,8069,8069,8069,8069,83155031,4.84,9.7,9.7,9.7,9.7
2021-12-18,Bundesgebiet,00,00+,4234,8310,8310,8310,8310,83155031,5.09,9.99,9.99,9.99,9.99
2021-12-17,Bundesgebiet,00,00+,4241,8558,8558,8558,8558,83155031,5.1,10.29,10.29,10.29,10.29
2021-12-16,Bundesgebiet,00,00+,4301,8864,8864,8864,8864,83155031,5.17,10.66,10.66,10.66,10.66
2021-12-15,Bundesgebiet,00,00+,4385,9160,9160,9160,9160,83155031,5.27,11.02,11.02,11.02,11.02
2021-12-14,Bundesgebiet,00,00+,4334,9372,9372,9372,9372,83155031,5.21,11.27,11.27,11.27,11.27
2021-12-13,Bundesgebiet,00,00+,4298,9754,9754,9754,9754,83155031,5.17,11.73,11.73,11.73,11.73
2021-12-12,Bundesgebiet,00,00+,4551,9995,9995,9995,9995,83155031,5.47,12.02,12.02,12.02,12.02
2021-12-11,Bundesgebiet,00,00+,4768,10108,10108,10108,10108,83155031,5.73,12.16,12.16,12.16,12.16
2021-12-10,Bundesgebiet,00,00+,4748,10356,10356,10356,10356,83155031,5.71,12.45,12.45,12.45,12.45
2021-12-09,Bundesgebiet,00,00+,4778,10516,10516,10516,10516,83155031,5.75,12.65,12.65,12.65,12.65
2021-12-08,Bundesgebiet,00,00+,4815,10709,10709,10709,10709,83155031,5.79,12.88,12.88,12.88,12.88
2021-12-07,Bundesgebiet,00,00+,4531,10637,10637,10637,10637,83155031,5.45,12.79,12.79,12.79,12.79
2021-12-06,Bundesgebiet,00,00+,4423,10545,10545,10545,10545,83155031,5.32,12.68,12.68,12.68,12.68
2021-12-05,Bundesgebiet,00,00+,4554,10498,10498,10498,10498,83155031,5.48,12.62,12.62,12.62,12.62
2021-12-04,Bundesgebiet,00,00+,4683,10478,10478,10478,10478,83155031,5.63,12.6,12.6,12.6,12.6
2021-12-03,Bundesgebiet,00,00+,4593,10511,10511,10511,10511,83155031,5.52,12.64,12.64,12.64,12.64
2021-12-02,Bundesgebiet,00,00+,4545,10566,10566,10566,10566,83155031,5.47,12.71,12.71,12.71,12.71
2021-12-01,Bundesgebiet,00,00+,4667,10556,10556,10556,10556,83155031,5.61,12.69,12.69,12.69,12.69
2021-11-30,Bundesgebiet,00,00+,4766,10820,10820,10820,10820,83155031,5.73,13.01,13.01,13.01,13.01
2021-11-29,Bundesgebiet,00,00+,4589,10945,10945,10945,10945,83155031,5.52,13.16,13.16,13.16,13.16
