Datum,Bundesland,Bundesland_Id,Altersgruppe,fixierte_7T_Hospitalisierung_Faelle,aktualisierte_7T_Hospitalisierung_Faelle,PS_adjustierte_7T_Hospitalisierung_Faelle,UG_PI_adjustierte_7T_Hospitalisierung_Faelle,OG_PI_adjustierte_7T_Hospitalisierung_Faelle,Bevoelkerung,fixierte_7T_Hospitalisierung_Inzidenz,aktualisierte_7T_Hospitalisierung_Inzidenz,PS_adjustierte_7T_Hospitalisierung_Inzidenz,UG_PI_adjustierte_7T_Hospitalisierung_Inzidenz,OG_PI_adjustierte_7T_Hospitalisierung_Inzidenz
2022-01-06,Bundesgebiet,00,00+,2709,4959,5004,4994,5017,83155031,3.26,5.96,6.02,6.01,6.03
2022-01-05,Bundesgebiet,00,00+,2661,5044,5080,5072,5090,83155031,3.2,6.07,6.11,6.1,6.12
2022-01-04,Bundesgebiet,00,00+,2597,5129,5154,5149,5161,83155031,3.12,6.17,6.2,6.19,6.21
2022-01-03,Bundesgebiet,00,00+,2550,5105,5121,5117,5125,83155031,3.07,6.14,6.16,6.15,6.16
2022-01-02,Bundesgebiet,00,00+,2598,5100,5112,5110,5116,83155031,3.12,6.13,6.15,6.15,6.15
2022-01-01,Bundesgebiet,00,00+,2671,5101,5111,5109,5114,83155031,3.21,6.13,6.15,6.14,6.15
2021-12-31,Bundesgebiet,00,00+,2665,5060,5067,5066,5070,83155031,3.2,6.09,6.09,6.09,6.1
2021-12-30,Bundesgebiet,00,00+,2622,5045,5049,5048,5050,83155031,3.15,6.07,6.07,6.07,6.07
2021-12-29,Bundesgebiet,00,00+,2647,5079,5080,5080,5081,83155031,3.18,6.11,6.11,6.11,6.11
2021-12-28,Bundesgebiet,00,00+,2704,5181,5181,5181,5181,83155031,3.25,6.23,6.23,6.23,6.23
2021-12-27,Bundesgebiet,00,00+,2709,5294,5294,5294,5294,83155031,3.26,6.37,6.37,6.37,6.37
2021-12-26,Bundesgebiet,00,00+,2751,5393,5393,5393,5393,83155031,3.31,6.49,6.49,6.49,6.49
2021-12-25,Bundesgebiet,00,00+,3069,5803,5803,5803,5803,83155031,3.69,6.98,6.98,6.98,6.98
2021-12-24,Bundesgebiet,00,00+,3614,6420,6420,6420,6420,83155031,4.35,7.72,7.72,7.72,7.72
2021-12-23,Bundesgebiet,00,00+,3787,6741,6741,6741,6741,83155031,4.55,8.11,8.11,8.11,8.11
2021-12-22,Bundesgebiet,00,00+,3797,7104,7104,7104,7104,83155031,4.57,8.54,8.54,8.54,8.54
2021-12-21,Bundesgebiet,00,00+,3934,7497,7497,7497,7497,83155031,4.73,9.02,9.02,9.02,9.02
2021-12-20,Bundesgebiet,00,00+,3932,7715,7715,7715,7715,83155031,4.73,9.28,9.28,9.28,9.28
2021-12-19,Bundesgebiet,00,00+,4021,7808,7808,7808,7808,83155031,4.84,9.39,9.39,9.39,9.39
2021-12-18,Bundesgebiet,00,00+,4234,8042,8042,8042,8042,83155031,5.09,9.67,9.67,9.67,9.67
2021-12-17,Bundesgebiet,00,00+,4241,8287,8287,8287,8287,83155031,5.1,9.97,9.97,9.97,9.97
2021-12-16,Bundesgebiet,00,00+,4301,8590,8590,8590,8590,83155031,5.17,10.33,10.33,10.33,10.33
2021-12-15,Bundesgebiet,00,00+,4385,8906,8906,8906,8906,83155031,5.27,10.71,10.71,10.71,10.71
2021-12-14,Bundesgebiet,00,00+,4334,9119,9119,9119,9119,83155031,5.21,10.97,10.97,10.97,10.97
2021-12-13,Bundesgebiet,00,00+,4298,9496,9496,9496,9496,83155031,5.17,11.42,11.42,11.42,11.42
2021-12-12,Bundesgebiet,00,00+,4551,9735,9735,9735,9735,83155031,5.47,11.71,11.71,11.71,11.71
2021-12-11,Bundesgebiet,00,00+,4768,9851,9851,9851,9851,83155031,5.73,11.85,11.85,11.85,11.85
2021-12-10,Bundesgebiet,00,00+,4748,10102,10102,10102,10102,83155031,5.71,12.15,12.15,12.15,12.15
2021-12-09,Bundesgebiet,00,00+,4778,10279,10279,10279,10279,83155031,5.75,12.36,12.36,12.36,12.36
2021-12-08,Bundesgebiet,00,00+,4815,10474,10474,10474,10474,83155031,5.79,12.6,12.6,12.6,12.6
2021-12-07,Bundesgebiet,00,00+,4531,10415,10415,10415,10415,83155031,5.45,12.52,12.52,12.52,12.52
2021-12-06,Bundesgebiet,00,00+,4423,10345,10345,10345,10345,83155031,5.32,12.44,12.44,12.44,12.44
2021-12-05,Bundesgebiet,00,00+,4554,10297,10297,10297,10297,83155031,5.48,12.38,12.38,12.38,12.38
2021-12-04,Bundesgebiet,00,00+,4683,10287,10287,10287,10287,83155031,5.63,12.37,12.37,12.37,12.37
2021-12-03,Bundesgebiet,00,00+,4593,10342,10342,10342,10342,83155031,5.52,12.44,12.44,12.44,12.44
2021-12-02,Bundesgebiet,00,00+,4545,10386,10386,10386,10386,83155031,5.47,12.49,12.49,12.49,12.49
2021-12-01,Bundesgebiet,00,00+,4667,10382,10382,10382,10382,83155031,5.61,12.49,12.49,12.49,12.49
2021-11-30,Bundesgebiet,00,00+,4766,10639,10639,10639,10639,83155031,5.73,12.79,12.79,12.79,12.79
2021-11-29,Bundesgebiet,00,00+,4589,10765,10765,10765,10765,83155031,5.52,12.95,12.95,12.95,12.95
2021-11-28,Bundesgebiet,00,00+,4821,10865,10865,10865,10865,83155031,5.8,13.07,13.07,13.07,13.07
2021-11-27,Bundesgebiet,00,00+,5001,10778,10778,10778,10778,83155031,6.01,12.96,12.96,12.96,12.96
2021-11-26,Bundesgebiet,00,00+,4966,10772,10772,10772,10772,83155031,5.97,12.95,12.95,12.95,12.95
2021-11-25,Bundesgebiet,00,00+,4814,10714,10714,10714,10714,83155031,5.79,12.88,12.88,12.88,12.88
2021-11-24,Bundesgebiet,00,00+,4770,10564,10564,10564,10564,83155031,5.74,12.7,12.7,12.7,12.7
2021-11-23,Bundesgebiet,00,00+,4659,10456,10456,10456,10456,83155031,5.6,12.57,12.57,12.57,12.57
2021-11-22,Bundesgebiet,00,00+,4390,10224,10224,10224,10224,83155031,5.28,12.3,12.3,12.3,12.3
2021-11-21,Bundesgebiet,00,00+,4467,10099,10099,10099,10099,83155031,5.37,12.14,12.14,12.14,12.14
2021-11-20,Bundesgebiet,00,00+,4575,10051,10051,10051,10051,83155031,5.5,12.09,12.09,12.09,12.09
2021-11-19,Bundesgebiet,00,00+,4437,9793,9793,9793,9793,83155031,5.34,11.78,11.78,11.78,11.78
2021-11-18,Bundesgebiet,00,00+,4407,9592,9592,9592,9592,83155031,5.3,11.54,11.54,11.54,11.54
2021-11-17,Bundesgebiet,00,00+,4286,9325,9325,9325,9325,83155031,5.15,11.21,11.21,11.21,11.21
2021-11-16,Bundesgebiet,00,00+,4042,8945,8945,8945,8945,83155031,4.86,10.76,10.76,10.76,10.76
2021-11-15,Bundesgebiet,00,00+,3869,8693,8693,8693,8693,83155031,4.65,10.45,10.45,10.45,10.45
2021-11-14,Bundesgebiet,00,00+,3974,8480,8480,8480,8480,83155031,4.78,10.2,10.2,10.2,10.2
2021-11-13,Bundesgebiet,00,00+,4008,8300,8300,8300,8300,83155031,4.82,9.98,9.98,9.98,9.98
2021-11-12,Bundesgebiet,00,00+,3909,8093,8093,8093,8093,83155031,4.7,9.73,9.73,9.73,9.73
2021-11-11,Bundesgebiet,00,00+,3869,7854,7854,7854,7854,83155031,4.65,9.45,9.45,9.45,9.45
2021-11-10,Bundesgebiet,00,00+,3831,7740,7740,7740,7740,83155031,4.61,9.31,9.31,9.31,9.31
2021-11-09,Bundesgebiet,00,00+,3587,7410,7410,7410,7410,83155031,4.31,8.91,8.91,8.91,8.91
2021-11-08,Bundesgebiet,00,00+,3267,6949,6949,6949,6949,83155031,3.93,8.36,8.36,8.36,8.36
2021-11-07,Bundesgebiet,00,00+,3341,6866,6866,6866,6866,83155031,4.02,8.26,8.26,8.26,8.26
2021-11-06,Bundesgebiet,00,00+,3433,6750,6750,6750,6750,83155031,4.13,8.12,8.12,8.12,8.12
2021-11-05,Bundesgebiet,00,00+,3250,6513,6513,6513,6513,83155031,3.91,7.83,7.83,7.83,7.83
2021-11-04,Bundesgebiet,00,00+,3103,6244,6244,6244,6244,83155031,3.73,7.51,7.51,7.51,7.51
2021-11-03,Bundesgebiet,00,00+,3011,6004,6004,6004,6004,83155031,3.62,7.22,7.22,7.22,7.22
2021-11-02,Bundesgebiet,00,00+,2738,5794,5794,5794,5794,83155031,3.29,6.97,6.97,6.97,6.97
2021-11-01,Bundesgebiet,00,00+,2878,5880,5880,5880,5880,83155031,3.46,7.07,7.07,7.07,7.07
2021-10-31,Bundesgebiet,00,00+,2883,5761,5761,5761,5761,83155031,3.47,6.93,6.93,6.93,6.93
2021-10-30,Bundesgebiet,00,00+,2972,5679,5679,5679,5679,83155031,3.57,6.83,6.83,6.83,6.83
2021-10-29,Bundesgebiet,00,00+,2913,5505,5505,5505,5505,83155031,3.5,6.62,6.62,6.62,6.62
2021-10-28,Bundesgebiet,00,00+,2753,5285,5285,5285,5285,83155031,3.31,6.36,6.36,6.36,6.36
2021-10-27,Bundesgebiet,00,00+,2551,4954,4954,4954,4954,83155031,3.07,5.96,5.96,5.96,5.96
2021-10-26,Bundesgebiet,00,00+,2454,4849,4849,4849,4849,83155031,2.95,5.83,5.83,5.83,5.83
2021-10-25,Bundesgebiet,00,00+,2303,4717,4717,4717,4717,83155031,2.77,5.67,5.67,5.67,5.67
2021-10-24,Bundesgebiet,00,00+,2352,4656,4656,4656,4656,83155031,2.83,5.6,5.6,5.6,5.6
2021-10-23,Bundesgebiet,00,00+,2354,4444,4444,4444,4444,83155031,2.83,5.34,5.34,5.34,5.34
2021-10-22,Bundesgebiet,00,00+,2229,4163,4163,4163,4163,83155031,2.68,5.01,5.01,5.01,5.01
2021-10-21,Bundesgebiet,00,00+,2036,3923,3923,3923,3923,83155031,2.45,4.72,4.72,4.72,4.72
2021-10-20,Bundesgebiet,00,00+,1947,3630,3630,3630,3630,83155031,2.34,4.37,4.37,4.37,4.37
2021-10-19,Bundesgebiet,00,00+,1773,3274,3274,3274,3274,83155031,2.13,3.94,3.94,3.94,3.94
2021-10-18,Bundesgebiet,00,00+,1597,3052,3052,3052,3052,83155031,1.92,3.67,3.67,3.67,3.67
2021-10-17,Bundesgebiet,00,00+,1609,2988,2988,2988,2988,83155031,1.93,3.59,3.59,3.59,3.59
2021-10-16,Bundesgebiet,00,00+,1667,2938,2938,2938,2938,83155031,2,3.53,3.53,3.53,3.53
2021-10-15,Bundesgebiet,00,00+,1681,2886,2886,2886,2886,83155031,2.02,3.47,3.47,3.47,3.47
2021-10-14,Bundesgebiet,00,00+,1604,2781,2781,2781,2781,83155031,1.93,3.34,3.34,3.34,3.34
2021-10-13,Bundesgebiet,00,00+,1580,2759,2759,2759,2759,83155031,1.9,3.32,3.32,3.32,3.32
2021-10-12,Bundesgebiet,00,00+,1417,2690,2690,2690,2690,83155031,1.7,3.23,3.23,3.23,3.23
2021-10-11,Bundesgebiet,00,00+,1312,2598,2598,2598,2598,83155031,1.58,3.12,3.12,3.12,3.12
2021-10-10,Bundesgebiet,00,00+,1362,2575,2575,2575,2575,83155031,1.64,3.1,3.1,3.1,3.1
2021-10-09,Bundesgebiet,00,00+,1420,2525,2525,2525,2525,83155031,1.71,3.04,3.04,3.04,3.04
2021-10-08,Bundesgebiet,00,00+,1391,2450,2450,2450,2450,83155031,1.67,2.95,2.95,2.95,2.95
2021-10-07,Bundesgebiet,00,00+,1339,2397,2397,2397,2397,83155031,1.61,2.88,2.88,2.88,2.88
2021-10-06,Bundesgebiet,00,00+,1371,2405,2405,2405,2405,83155031,1.65,2.89,2.89,2.89,2.89
2021-10-05,Bundesgebiet,00,00+,1398,2486,2486,2486,2486,83155031,1.68,2.99,2.99,2.99,2.99
2021-10-04,Bundesgebiet,00,00+,1292,2533,2533,2533,2533,83155031,1.55,3.05,3.05,3.05,3.05
2021-10-03,Bundesgebiet,00,00+,1335,2537,2537,2537,2537,83155031,1.61,3.05,3.05,3.05,3.05
2021-10-02,Bundesgebiet,00,00+,1398,2539,2539,2539,2539,83155031,1.68,3.05,3.05,3.05,3.05
2021-10-01,Bundesgebiet,00,00+,1371,2549,2549,2549,2549,83155031,1.65,3.07,3.07,3.07,3.07
2021-09-30,Bundesgebiet,00,00+,1371,2612,2612,2612,2612,83155031,1.65,3.14,3.14,3.14,3.14
2021-09-29,Bundesgebiet,00,00+,1330,2576,2576,2576,2576,83155031,1.6,3.1,3.1,3.1,3.1
2021-09-28,Bundesgebiet,00,00+,1283,2487,2487,2487,2487,83155031,1.54,2.99,2.99,2.99,2.99
2021-09-27,Bundesgebiet,00,00+,1199,2466,2466,2466,2466,83155031,1.44,2.97,2.97,2.97,2.97
2021-09-26,Bundesgebiet,00,00+,1240,2463,2463,2463,2463,83155031,1.49,2.96,2.96,2.96,2.96
2021-09-25,Bundesgebiet,00,00+,1274,2493,2493,2493,2493,83155031,1.53,3,3,3,3
2021-09-24,Bundesgebiet,00,00+,1317,2528,2528,2528,2528,83155031,1.58,3.04,3.04,3.04,3.04
2021-09-23,Bundesgebiet,00,00+,1303,2533,2533,2533,2533,83155031,1.57,3.05,3.05,3.05,3.05
2021-09-22,Bundesgebiet,00,00+,1373,2602,2602,2602,2602,83155031,1.65,3.13,3.13,3.13,3.13
2021-09-21,Bundesgebiet,00,00+,1352,2682,2682,2682,2682,83155031,1.63,3.23,3.23,3.23,3.23
2021-09-20,Bundesgebiet,00,00+,1369,2760,2760,2760,2760,83155031,1.65,3.32,3.32,3.32,3.32
2021-09-19,Bundesgebiet,00,00+,1425,2821,2821,2821,2821,83155031,1.71,3.39,3.39,3.39,3.39
2021-09-18,Bundesgebiet,00,00+,1505,2892,2892,2892,2892,83155031,1.81,3.48,3.48,3.48,3.48
2021-09-17,Bundesgebiet,00,00+,1568,2993,2993,2993,2993,83155031,1.89,3.6,3.6,3.6,3.6
2021-09-16,Bundesgebiet,00,00+,1554,3097,3097,3097,3097,83155031,1.87,3.72,3.72,3.72,3.72
2021-09-15,Bundesgebiet,00,00+,1566,3148,3148,3148,3148,83155031,1.88,3.79,3.79,3.79,3.79
2021-09-14,Bundesgebiet,00,00+,1544,3252,3252,3252,3252,83155031,1.86,3.91,3.91,3.91,3.91
2021-09-13,Bundesgebiet,00,00+,1490,3272,3272,3272,3272,83155031,1.79,3.93,3.93,3.93,3.93
2021-09-12,Bundesgebiet,00,00+,1501,3289,3289,3289,3289,83155031,1.81,3.96,3.96,3.96,3.96
2021-09-11,Bundesgebiet,00,00+,1610,3310,3310,3310,3310,83155031,1.94,3.98,3.98,3.98,3.98
2021-09-10,Bundesgebiet,00,00+,1625,3309,3309,3309,3309,83155031,1.95,3.98,3.98,3.98,3.98
2021-09-09,Bundesgebiet,00,00+,1568,3283,3283,3283,3283,83155031,1.89,3.95,3.95,3.95,3.95
2021-09-08,Bundesgebiet,00,00+,1487,3284,3284,3284,3284,83155031,1.79,3.95,3.95,3.95,3.95
2021-09-07,Bundesgebiet,00,00+,1403,3278,3278,3278,3278,83155031,1.69,3.94,3.94,3.94,3.94
2021-09-06,Bundesgebiet,00,00+,1361,3252,3252,3252,3252,83155031,1.64,3.91,3.91,3.91,3.91
2021-09-05,Bundesgebiet,00,00+,1433,3255,3255,3255,3255,83155031,1.72,3.91,3.91,3.91,3.91
2021-09-04,Bundesgebiet,00,00+,1465,3262,3262,3262,3262,83155031,1.76,3.92,3.92,3.92,3.92
2021-09-03,Bundesgebiet,00,00+,1522,3222,3222,3222,3222,83155031,1.83,3.87,3.87,3.87,3.87
2021-09-02,Bundesgebiet,00,00+,1443,3194,3194,3194,3194,83155031,1.74,3.84,3.84,3.84,3.84
2021-09-01,Bundesgebiet,00,00+,1506,3189,3189,3189,3189,83155031,1.81,3.84,3.84,3.84,3.84
2021-08-31,Bundesgebiet,00,00+,1458,3159,3159,3159,3159,83155031,1.75,3.8,3.8,3.8,3.8
2021-08-30,Bundesgebiet,00,00+,1421,3186,3186,3186,3186,83155031,1.71,3.83,3.83,3.83,3.83
2021-08-29,Bundesgebiet,00,00+,1445,3162,3162,3162,3162,83155031,1.74,3.8,3.8,3.8,3.8
2021-08-28,Bundesgebiet,00,00+,1478,3056,3056,3056,3056,83155031,1.78,3.68,3.68,3.68,3.68
2021-08-27,Bundesgebiet,00,00+,1371,2943,2943,2943,2943,83155031,1.65,3.54,3.54,3.54,3.54
2021-08-26,Bundesgebiet,00,00+,1299,2837,2837,2837,2837,83155031,1.56,3.41,3.41,3.41,3.41
2021-08-25,Bundesgebiet,00,00+,1220,2678,2678,2678,2678,83155031,1.47,3.22,3.22,3.22,3.22
2021-08-24,Bundesgebiet,00,00+,1150,2493,2493,2493,2493,83155031,1.38,3,3,3,3
2021-08-23,Bundesgebiet,00,00+,1068,2352,2352,2352,2352,83155031,1.28,2.83,2.83,2.83,2.83
2021-08-22,Bundesgebiet,00,00+,1093,2288,2288,2288,2288,83155031,1.31,2.75,2.75,2.75,2.75
2021-08-21,Bundesgebiet,00,00+,1101,2215,2215,2215,2215,83155031,1.32,2.66,2.66,2.66,2.66
2021-08-20,Bundesgebiet,00,00+,1085,2136,2136,2136,2136,83155031,1.3,2.57,2.57,2.57,2.57
2021-08-19,Bundesgebiet,00,00+,1028,2038,2038,2038,2038,83155031,1.24,2.45,2.45,2.45,2.45
2021-08-18,Bundesgebiet,00,00+,989,1927,1927,1927,1927,83155031,1.19,2.32,2.32,2.32,2.32
2021-08-17,Bundesgebiet,00,00+,916,1791,1791,1791,1791,83155031,1.1,2.15,2.15,2.15,2.15
2021-08-16,Bundesgebiet,00,00+,843,1665,1665,1665,1665,83155031,1.01,2,2,2,2
2021-08-15,Bundesgebiet,00,00+,836,1592,1592,1592,1592,83155031,1.01,1.91,1.91,1.91,1.91
2021-08-14,Bundesgebiet,00,00+,835,1516,1516,1516,1516,83155031,1,1.82,1.82,1.82,1.82
2021-08-13,Bundesgebiet,00,00+,781,1407,1407,1407,1407,83155031,0.94,1.69,1.69,1.69,1.69
2021-08-12,Bundesgebiet,00,00+,717,1288,1288,1288,1288,83155031,0.86,1.55,1.55,1.55,1.55
2021-08-11,Bundesgebiet,00,00+,632,1160,1160,1160,1160,83155031,0.76,1.39,1.39,1.39,1.39
2021-08-10,Bundesgebiet,00,00+,573,1060,1060,1060,1060,83155031,0.69,1.27,1.27,1.27,1.27
2021-08-09,Bundesgebiet,00,00+,501,1010,1010,1010,1010,83155031,0.6,1.21,1.21,1.21,1.21
2021-08-08,Bundesgebiet,00,00+,505,999,999,999,999,83155031,0.61,1.2,1.2,1.2,1.2
2021-08-07,Bundesgebiet,00,00+,500,958,958,958,958,83155031,0.6,1.15,1.15,1.15,1.15
2021-08-06,Bundesgebiet,00,00+,508,928,928,928,928,83155031,0.61,1.12,1.12,1.12,1.12
2021-08-05,Bundesgebiet,00,00+,496,888,888,888,888,83155031,0.6,1.07,1.07,1.07,1.07
2021-08-04,Bundesgebiet,00,00+,478,884,884,884,884,83155031,0.57,1.06,1.06,1.06,1.06
2021-08-03,Bundesgebiet,00,00+,456,862,862,862,862,83155031,0.55,1.04,1.04,1.04,1.04
2021-08-02,Bundesgebiet,00,00+,416,787,787,787,787,83155031,0.5,0.95,0.95,0.95,0.95
2021-08-01,Bundesgebiet,00,00+,407,757,757,757,757,83155031,0.49,0.91,0.91,0.91,0.91
2021-07-31,Bundesgebiet,00,00+,420,750,750,750,750,83155031,0.51,0.9,0.9,0.9,0.9
2021-07-30,Bundesgebiet,00,00+,412,713,713,713,713,83155031,0.5,0.86,0.86,0.86,0.86
2021-07-29,Bundesgebiet,00,00+,364,683,683,683,683,83155031,0.44,0.82,0.82,0.82,0.82
2021-07-28,Bundesgebiet,00,00+,338,636,636,636,636,83155031,0.41,0.76,0.76,0.76,0.76
2021-07-27,Bundesgebiet,00,00+,312,572,572,572,572,83155031,0.38,0.69,0.69,0.69,0.69
2021-07-26,Bundesgebiet,00,00+,307,586,586,586,586,83155031,0.37,0.7,0.7,0.7,0.7
2021-07-25,Bundesgebiet,00,00+,313,593,593,593,593,83155031,0.38,0.71,0.71,0.71,0.71
2021-07-24,Bundesgebiet,00,00+,320,569,569,569,569,83155031,0.38,0.68,0.68,0.68,0.68
2021-07-23,Bundesgebiet,00,00+,308,539,539,539,539,83155031,0.37,0.65,0.65,0.65,0.65
2021-07-22,Bundesgebiet,00,00+,280,500,500,500,500,83155031,0.34,0.6,0.6,0.6,0.6
2021-07-21,Bundesgebiet,00,00+,257,469,469,469,469,83155031,0.31,0.56,0.56,0.56,0.56
2021-07-20,Bundesgebiet,00,00+,244,447,447,447,447,83155031,0.29,0.54,0.54,0.54,0.54
2021-07-19,Bundesgebiet,00,00+,216,413,413,413,413,83155031,0.26,0.5,0.5,0.5,0.5
2021-07-18,Bundesgebiet,00,00+,214,394,394,394,394,83155031,0.26,0.47,0.47,0.47,0.47
2021-07-17,Bundesgebiet,00,00+,221,394,394,394,394,83155031,0.27,0.47,0.47,0.47,0.47
2021-07-16,Bundesgebiet,00,00+,222,392,392,392,392,83155031,0.27,0.47,0.47,0.47,0.47
2021-07-15,Bundesgebiet,00,00+,208,390,390,390,390,83155031,0.25,0.47,0.47,0.47,0.47
2021-07-14,Bundesgebiet,00,00+,203,374,374,374,374,83155031,0.24,0.45,0.45,0.45,0.45
2021-07-13,Bundesgebiet,00,00+,214,367,367,367,367,83155031,0.26,0.44,0.44,0.44,0.44
2021-07-12,Bundesgebiet,00,00+,219,363,363,363,363,83155031,0.26,0.44,0.44,0.44,0.44
2021-07-11,Bundesgebiet,00,00+,218,363,363,363,363,83155031,0.26,0.44,0.44,0.44,0.44
2021-07-10,Bundesgebiet,00,00+,205,338,338,338,338,83155031,0.25,0.41,0.41,0.41,0.41
2021-07-09,Bundesgebiet,00,00+,194,315,315,315,315,83155031,0.23,0.38,0.38,0.38,0.38
2021-07-08,Bundesgebiet,00,00+,197,329,329,329,329,83155031,0.24,0.4,0.4,0.4,0.4
2021-07-07,Bundesgebiet,00,00+,198,332,332,332,332,83155031,0.24,0.4,0.4,0.4,0.4
2021-07-06,Bundesgebiet,00,00+,205,326,326,326,326,83155031,0.25,0.39,0.39,0.39,0.39
2021-07-05,Bundesgebiet,00,00+,194,317,317,317,317,83155031,0.23,0.38,0.38,0.38,0.38
2021-07-04,Bundesgebiet,00,00+,196,317,317,317,317,83155031,0.24,0.38,0.38,0.38,0.38
2021-07-03,Bundesgebiet,00,00+,210,325,325,325,325,83155031,0.25,0.39,0.39,0.39,0.39
2021-07-02,Bundesgebiet,00,00+,199,328,328,328,328,83155031,0.24,0.39,0.39,0.39,0.39
2021-07-01,Bundesgebiet,00,00+,198,322,322,322,322,83155031,0.24,0.39,0.39,0.39,0.39
2021-06-30,Bundesgebiet,00,00+,208,328,328,328,328,83155031,0.25,0.39,0.39,0.39,0.39
2021-06-29,Bundesgebiet,00,00+,233,344,344,344,344,83155031,0.28,0.41,0.41,0.41,0.41
2021-06-28,Bundesgebiet,00,00+,244,362,362,362,362,83155031,0.29,0.44,0.44,0.44,0.44
2021-06-27,Bundesgebiet,00,00+,254,372,372,372,372,83155031,0.31,0.45,0.45,0.45,0.45
2021-06-26,Bundesgebiet,00,00+,279,394,394,394,394,83155031,0.34,0.47,0.47,0.47,0.47
2021-06-25,Bundesgebiet,00,00+,284,416,416,416,416,83155031,0.34,0.5,0.5,0.5,0.5
