Datum,Bundesland,Bundesland_Id,Altersgruppe,fixierte_7T_Hospitalisierung_Faelle,aktualisierte_7T_Hospitalisierung_Faelle,PS_adjustierte_7T_Hospitalisierung_Faelle,UG_PI_adjustierte_7T_Hospitalisierung_Faelle,OG_PI_adjustierte_7T_Hospitalisierung_Faelle,Bevoelkerung,fixierte_7T_Hospitalisierung_Inzidenz,aktualisierte_7T_Hospitalisierung_Inzidenz,PS_adjustierte_7T_Hospitalisierung_Inzidenz,UG_PI_adjustierte_7T_Hospitalisierung_Inzidenz,OG_PI_adjustierte_7T_Hospitalisierung_Inzidenz
2021-12-23,Bundesgebiet,00,00+,3787,6862,6862,6862,6862,83155031,4.55,8.25,8.25,8.25,8.25
2021-12-22,Bundesgebiet,00,00+,3797,7235,7235,7235,7235,83155031,4.57,8.7,8.7,8.7,8.7
2021-12-21,Bundesgebiet,00,00+,3934,7621,7621,7621,7621,83155031,4.73,9.16,9.16,9.16,9.16
2021-12-20,Bundesgebiet,00,00+,3932,7840,7840,7840,7840,83155031,4.73,9.43,9.43,9.43,9.43
2021-12-19,Bundesgebiet,00,00+,4021,7933,7933,7933,7933,83155031,4.84,9.54,9.54,9.54,9.54
2021-12-18,Bundesgebiet,00,00+,4234,8170,8170,8170,8170,83155031,5.09,9.83,9.83,9.83,9.83
2021-12-17,Bundesgebiet,00,00+,4241,8409,8409,8409,8409,83155031,5.1,10.11,10.11,10.11,10.11
2021-12-16,Bundesgebiet,00,00+,4301,8717,8717,8717,8717,83155031,5.17,10.48,10.48,10.48,10.48
2021-12-15,Bundesgebiet,00,00+,4385,9023,9023,9023,9023,83155031,5.27,10.85,10.85,10.85,10.85
2021-12-14,Bundesgebiet,00,00+,4334,9231,9231,9231,9231,83155031,5.21,11.1,11.1,11.1,11.1
2021-12-13,Bundesgebiet,00,00+,4298,9621,9621,9621,9621,83155031,5.17,11.57,11.57,11.57,11.57
2021-12-12,Bundesgebiet,00,00+,4551,9871,9871,9871,9871,83155031,5.47,11.87,11.87,11.87,11.87
2021-12-11,Bundesgebiet,00,00+,4768,9992,9992,9992,9992,83155031,5.73,12.02,12.02,12.02,12.02
2021-12-10,Bundesgebiet,00,00+,4748,10246,10246,10246,10246,83155031,5.71,12.32,12.32,12.32,12.32
2021-12-09,Bundesgebiet,00,00+,4778,10416,10416,10416,10416,83155031,5.75,12.53,12.53,12.53,12.53
2021-12-08,Bundesgebiet,00,00+,4815,10615,10615,10615,10615,83155031,5.79,12.77,12.77,12.77,12.77
2021-12-07,Bundesgebiet,00,00+,4531,10557,10557,10557,10557,83155031,5.45,12.7,12.7,12.7,12.7
2021-12-06,Bundesgebiet,00,00+,4423,10475,10475,10475,10475,83155031,5.32,12.6,12.6,12.6,12.6
2021-12-05,Bundesgebiet,00,00+,4554,10424,10424,10424,10424,83155031,5.48,12.54,12.54,12.54,12.54
2021-12-04,Bundesgebiet,00,00+,4683,10404,10404,10404,10404,83155031,5.63,12.51,12.51,12.51,12.51
2021-12-03,Bundesgebiet,00,00+,4593,10450,10450,10450,10450,83155031,5.52,12.57,12.57,12.57,12.57
2021-12-02,Bundesgebiet,00,00+,4545,10500,10500,10500,10500,83155031,5.47,12.63,12.63,12.63,12.63
2021-12-01,Bundesgebiet,00,00+,4667,10496,10496,10496,10496,83155031,5.61,12.62,12.62,12.62,12.62
2021-11-30,Bundesgebiet,00,00+,4766,10761,10761,10761,10761,83155031,5.73,12.94,12.94,12.94,12.94
2021-11-29,Bundesgebiet,00,00+,4589,10885,10885,10885,10885,83155031,5.52,13.09,13.09,13.09,13.09
2021-11-28,Bundesgebiet,00,00+,4821,10975,10975,10975,10975,83155031,5.8,13.2,13.2,13.2,13.2
2021-11-27,Bundesgebiet,00,00+,5001,10889,10889,10889,10889,83155031,6.01,13.09,13.09,13.09,13.09
2021-11-26,Bundesgebiet,00,00+,4966,10887,10887,10887,10887,83155031,5.97,13.09,13.09,13.09,13.09
2021-11-25,Bundesgebiet,00,00+,4814,10811,10811,10811,10811,83155031,5.79,13,13,13,13
2021-11-24,Bundesgebiet,00,00+,4770,10650,10650,10650,10650,83155031,5.74,12.81,12.81,12.81,12.81
2021-11-23,Bundesgebiet,00,00+,4659,10530,10530,10530,10530,83155031,5.6,12.66,12.66,12.66,12.66
2021-11-22,Bundesgebiet,00,00+,4390,10293,10293,10293,10293,83155031,5.28,12.38,12.38,12.38,12.38
2021-11-21,Bundesgebiet,00,00+,4467,10165,10165,10165,10165,83155031,5.37,12.22,12.22,12.22,12.22
2021-11-20,Bundesgebiet,00,00+,4575,10113,10113,10113,10113,83155031,5.5,12.16,12.16,12.16,12.16
2021-11-19,Bundesgebiet,00,00+,4437,9853,9853,9853,9853,83155031,5.34,11.85,11.85,11.85,11.85
2021-11-18,Bundesgebiet,00,00+,4407,9654,9654,9654,9654,83155031,5.3,11.61,11.61,11.61,11.61
2021-11-17,Bundesgebiet,00,00+,4286,9379,9379,9379,9379,83155031,5.15,11.28,11.28,11.28,11.28
2021-11-16,Bundesgebiet,00,00+,4042,8988,8988,8988,8988,83155031,4.86,10.81,10.81,10.81,10.81
2021-11-15,Bundesgebiet,00,00+,3869,8730,8730,8730,8730,83155031,4.65,10.5,10.5,10.5,10.5
2021-11-14,Bundesgebiet,00,00+,3974,8516,8516,8516,8516,83155031,4.78,10.24,10.24,10.24,10.24
2021-11-13,Bundesgebiet,00,00+,4008,8336,8336,8336,8336,83155031,4.82,10.02,10.02,10.02,10.02
2021-11-12,Bundesgebiet,00,00+,3909,8123,8123,8123,8123,83155031,4.7,9.77,9.77,9.77,9.77
2021-11-11,Bundesgebiet,00,00+,3869,7884,7884,7884,7884,83155031,4.65,9.48,9.48,9.48,9.48
2021-11-10,Bundesgebiet,00,00+,3831,7777,7777,7777,7777,83155031,4.61,9.35,9.35,9.35,9.35
2021-11-09,Bundesgebiet,00,00+,3587,7453,7453,7453,7453,83155031,4.31,8.96,8.96,8.96,8.96
2021-11-08,Bundesgebiet,00,00+,3267,6990,6990,6990,6990,83155031,3.93,8.41,8.41,8.41,8.41
2021-11-07,Bundesgebiet,00,00+,3341,6908,6908,6908,6908,83155031,4.02,8.31,8.31,8.31,8.31
2021-11-06,Bundesgebiet,00,00+,3433,6787,6787,6787,6787,83155031,4.13,8.16,8.16,8.16,8.16
2021-11-05,Bundesgebiet,00,00+,3250,6546,6546,6546,6546,83155031,3.91,7.87,7.87,7.87,7.87
2021-11-04,Bundesgebiet,00,00+,3103,6270,6270,6270,6270,83155031,3.73,7.54,7.54,7.54,7.54
2021-11-03,Bundesgebiet,00,00+,3011,6024,6024,6024,6024,83155031,3.62,7.24,7.24,7.24,7.24
2021-11-02,Bundesgebiet,00,00+,2738,5811,5811,5811,5811,83155031,3.29,6.99,6.99,6.99,6.99
2021-11-01,Bundesgebiet,00,00+,2878,5897,5897,5897,5897,83155031,3.46,7.09,7.09,7.09,7.09
2021-10-31,Bundesgebiet,00,00+,2883,5778,5778,5778,5778,83155031,3.47,6.95,6.95,6.95,6.95
2021-10-30,Bundesgebiet,00,00+,2972,5697,5697,5697,5697,83155031,3.57,6.85,6.85,6.85,6.85
2021-10-29,Bundesgebiet,00,00+,2913,5523,5523,5523,5523,83155031,3.5,6.64,6.64,6.64,6.64
2021-10-28,Bundesgebiet,00,00+,2753,5304,5304,5304,5304,83155031,3.31,6.38,6.38,6.38,6.38
2021-10-27,Bundesgebiet,00,00+,2551,4970,4970,4970,4970,83155031,3.07,5.98,5.98,5.98,5.98
2021-10-26,Bundesgebiet,00,00+,2454,4860,4860,4860,4860,83155031,2.95,5.84,5.84,5.84,5.84
2021-10-25,Bundesgebiet,00,00+,2303,4727,4727,4727,4727,83155031,2.77,5.68,5.68,5.68,5.68
2021-10-24,Bundesgebiet,00,00+,2352,4664,4664,4664,4664,83155031,2.83,5.61,5.61,5.61,5.61
2021-10-23,Bundesgebiet,00,00+,2354,4452,4452,4452,4452,83155031,2.83,5.35,5.35,5.35,5.35
2021-10-22,Bundesgebiet,00,00+,2229,4169,4169,4169,4169,83155031,2.68,5.01,5.01,5.01,5.01
2021-10-21,Bundesgebiet,00,00+,2036,3927,3927,3927,3927,83155031,2.45,4.72,4.72,4.72,4.72
2021-10-20,Bundesgebiet,00,00+,1947,3634,3634,3634,3634,83155031,2.34,4.37,4.37,4.37,4.37
2021-10-19,Bundesgebiet,00,00+,1773,3278,3278,3278,3278,83155031,2.13,3.94,3.94,3.94,3.94
2021-10-18,Bundesgebiet,00,00+,1597,3056,3056,3056,3056,83155031,1.92,3.68,3.68,3.68,3.68
2021-10-17,Bundesgebiet,00,00+,1609,2993,2993,2993,2993,83155031,1.93,3.6,3.6,3.6,3.6
2021-10-16,Bundesgebiet,00,00+,1667,2946,2946,2946,2946,83155031,2,3.54,3.54,3.54,3.54
2021-10-15,Bundesgebiet,00,00+,1681,2895,2895,2895,2895,83155031,2.02,3.48,3.48,3.48,3.48
2021-10-14,Bundesgebiet,00,00+,1604,2791,2791,2791,2791,83155031,1.93,3.36,3.36,3.36,3.36
2021-10-13,Bundesgebiet,00,00+,1580,2772,2772,2772,2772,83155031,1.9,3.33,3.33,3.33,3.33
2021-10-12,Bundesgebiet,00,00+,1417,2704,2704,2704,2704,83155031,1.7,3.25,3.25,3.25,3.25
2021-10-11,Bundesgebiet,00,00+,1312,2613,2613,2613,2613,83155031,1.58,3.14,3.14,3.14,3.14
2021-10-10,Bundesgebiet,00,00+,1362,2590,2590,2590,2590,83155031,1.64,3.11,3.11,3.11,3.11
2021-10-09,Bundesgebiet,00,00+,1420,2536,2536,2536,2536,83155031,1.71,3.05,3.05,3.05,3.05
2021-10-08,Bundesgebiet,00,00+,1391,2461,2461,2461,2461,83155031,1.67,2.96,2.96,2.96,2.96
2021-10-07,Bundesgebiet,00,00+,1339,2407,2407,2407,2407,83155031,1.61,2.89,2.89,2.89,2.89
2021-10-06,Bundesgebiet,00,00+,1371,2413,2413,2413,2413,83155031,1.65,2.9,2.9,2.9,2.9
2021-10-05,Bundesgebiet,00,00+,1398,2495,2495,2495,2495,83155031,1.68,3,3,3,3
2021-10-04,Bundesgebiet,00,00+,1292,2541,2541,2541,2541,83155031,1.55,3.06,3.06,3.06,3.06
2021-10-03,Bundesgebiet,00,00+,1335,2545,2545,2545,2545,83155031,1.61,3.06,3.06,3.06,3.06
2021-10-02,Bundesgebiet,00,00+,1398,2547,2547,2547,2547,83155031,1.68,3.06,3.06,3.06,3.06
2021-10-01,Bundesgebiet,00,00+,1371,2558,2558,2558,2558,83155031,1.65,3.08,3.08,3.08,3.08
2021-09-30,Bundesgebiet,00,00+,1371,2617,2617,2617,2617,83155031,1.65,3.15,3.15,3.15,3.15
2021-09-29,Bundesgebiet,00,00+,1330,2580,2580,2580,2580,83155031,1.6,3.1,3.1,3.1,3.1
2021-09-28,Bundesgebiet,00,00+,1283,2491,2491,2491,2491,83155031,1.54,3,3,3,3
2021-09-27,Bundesgebiet,00,00+,1199,2470,2470,2470,2470,83155031,1.44,2.97,2.97,2.97,2.97
2021-09-26,Bundesgebiet,00,00+,1240,2468,2468,2468,2468,83155031,1.49,2.97,2.97,2.97,2.97
2021-09-25,Bundesgebiet,00,00+,1274,2500,2500,2500,2500,83155031,1.53,3.01,3.01,3.01,3.01
2021-09-24,Bundesgebiet,00,00+,1317,2535,2535,2535,2535,83155031,1.58,3.05,3.05,3.05,3.05
2021-09-23,Bundesgebiet,00,00+,1303,2544,2544,2544,2544,83155031,1.57,3.06,3.06,3.06,3.06
2021-09-22,Bundesgebiet,00,00+,1373,2615,2615,2615,2615,83155031,1.65,3.14,3.14,3.14,3.14
2021-09-21,Bundesgebiet,00,00+,1352,2695,2695,2695,2695,83155031,1.63,3.24,3.24,3.24,3.24
2021-09-20,Bundesgebiet,00,00+,1369,2776,2776,2776,2776,83155031,1.65,3.34,3.34,3.34,3.34
2021-09-19,Bundesgebiet,00,00+,1425,2836,2836,2836,2836,83155031,1.71,3.41,3.41,3.41,3.41
2021-09-18,Bundesgebiet,00,00+,1505,2906,2906,2906,2906,83155031,1.81,3.49,3.49,3.49,3.49
2021-09-17,Bundesgebiet,00,00+,1568,3006,3006,3006,3006,83155031,1.89,3.61,3.61,3.61,3.61
2021-09-16,Bundesgebiet,00,00+,1554,3114,3114,3114,3114,83155031,1.87,3.74,3.74,3.74,3.74
2021-09-15,Bundesgebiet,00,00+,1566,3165,3165,3165,3165,83155031,1.88,3.81,3.81,3.81,3.81
2021-09-14,Bundesgebiet,00,00+,1544,3269,3269,3269,3269,83155031,1.86,3.93,3.93,3.93,3.93
2021-09-13,Bundesgebiet,00,00+,1490,3286,3286,3286,3286,83155031,1.79,3.95,3.95,3.95,3.95
2021-09-12,Bundesgebiet,00,00+,1501,3304,3304,3304,3304,83155031,1.81,3.97,3.97,3.97,3.97
2021-09-11,Bundesgebiet,00,00+,1610,3325,3325,3325,3325,83155031,1.94,4,4,4,4
2021-09-10,Bundesgebiet,00,00+,1625,3326,3326,3326,3326,83155031,1.95,4,4,4,4
2021-09-09,Bundesgebiet,00,00+,1568,3295,3295,3295,3295,83155031,1.89,3.96,3.96,3.96,3.96
2021-09-08,Bundesgebiet,00,00+,1487,3295,3295,3295,3295,83155031,1.79,3.96,3.96,3.96,3.96
2021-09-07,Bundesgebiet,00,00+,1403,3289,3289,3289,3289,83155031,1.69,3.96,3.96,3.96,3.96
2021-09-06,Bundesgebiet,00,00+,1361,3265,3265,3265,3265,83155031,1.64,3.93,3.93,3.93,3.93
2021-09-05,Bundesgebiet,00,00+,1433,3267,3267,3267,3267,83155031,1.72,3.93,3.93,3.93,3.93
2021-09-04,Bundesgebiet,00,00+,1465,3273,3273,3273,3273,83155031,1.76,3.94,3.94,3.94,3.94
2021-09-03,Bundesgebiet,00,00+,1522,3230,3230,3230,3230,83155031,1.83,3.88,3.88,3.88,3.88
2021-09-02,Bundesgebiet,00,00+,1443,3203,3203,3203,3203,83155031,1.74,3.85,3.85,3.85,3.85
2021-09-01,Bundesgebiet,00,00+,1506,3195,3195,3195,3195,83155031,1.81,3.84,3.84,3.84,3.84
2021-08-31,Bundesgebiet,00,00+,1458,3164,3164,3164,3164,83155031,1.75,3.8,3.8,3.8,3.8
2021-08-30,Bundesgebiet,00,00+,1421,3189,3189,3189,3189,83155031,1.71,3.84,3.84,3.84,3.84
2021-08-29,Bundesgebiet,00,00+,1445,3164,3164,3164,3164,83155031,1.74,3.8,3.8,3.8,3.8
2021-08-28,Bundesgebiet,00,00+,1478,3058,3058,3058,3058,83155031,1.78,3.68,3.68,3.68,3.68
2021-08-27,Bundesgebiet,00,00+,1371,2947,2947,2947,2947,83155031,1.65,3.54,3.54,3.54,3.54
2021-08-26,Bundesgebiet,00,00+,1299,2839,2839,2839,2839,83155031,1.56,3.41,3.41,3.41,3.41
2021-08-25,Bundesgebiet,00,00+,1220,2683,2683,2683,2683,83155031,1.47,3.23,3.23,3.23,3.23
2021-08-24,Bundesgebiet,00,00+,1150,2496,2496,2496,2496,83155031,1.38,3,3,3,3
2021-08-23,Bundesgebiet,00,00+,1068,2354,2354,2354,2354,83155031,1.28,2.83,2.83,2.83,2.83
2021-08-22,Bundesgebiet,00,00+,1093,2291,2291,2291,2291,83155031,1.31,2.76,2.76,2.76,2.76
2021-08-21,Bundesgebiet,00,00+,1101,2219,2219,2219,2219,83155031,1.32,2.67,2.67,2.67,2.67
2021-08-20,Bundesgebiet,00,00+,1085,2138,2138,2138,2138,83155031,1.3,2.57,2.57,2.57,2.57
2021-08-19,Bundesgebiet,00,00+,1028,2043,2043,2043,2043,83155031,1.24,2.46,2.46,2.46,2.46
2021-08-18,Bundesgebiet,00,00+,989,1931,1931,1931,1931,83155031,1.19,2.32,2.32,2.32,2.32
2021-08-17,Bundesgebiet,00,00+,916,1795,1795,1795,1795,83155031,1.1,2.16,2.16,2.16,2.16
